art,t,bpm,g,ln,s
Cyua,Undo -Ashita e no Kioku-,164,3,3,223244
OnlyRight,Mermaid Girl [Gachi Remix],170,7,2,1581157
JUNNA,Here [TV-EDIT],108,3,3,678534
Nana Mizuki,WILD EYES,168,5,3,4845
FELT,After rain,70,5,3,691721
Andrew W.K.,Ready To Die,187.21,4,2,44666
Mameyudoufu,Kemono Friends VS Cerulean BGM Recreation,128,10,5,636006
Rivers of Nihil,Where Owls Know My Name,159.99,11,2,1095785
The Flashbulb,Mellann,105,10,5,977276
Kajiura Yuki,Himeboshi,85,3,14,168161
NicoNicoDouga,Moruze Senshinkoku ToraDora!,158.6,7,3,4782
EGOIST,Saigo no Hanabira (The meaning of love),75,5,3,1150157
96neko,Primitive emotion,190,4,3,755512
Kawada Mami,masterpiece (TV Size),167,3,3,35526
DJ YOSHITAKA-G feat. Michael a La Mode,Gold Rush,162,2,2,13879
Rie Kugimiya,Suki? Kirai!? Suki!!!,168,3,3,9517
Otsukisama Koukyoukyoku,Apocrypha,236,11,14,1359388
Mutato Muzika,Pirates And Waverunners,164.5,2,5,19847
Yuki Tedokon,MOE to Love Yooou!,170,2,3,317517
Okui Masami,FISSION (Short Ver.),173,2,3,82203
Neople,Purgatory,165,2,5,8540
"lily, sayonara.",Haru no Yuki,132,5,3,1297978
REDALiCE vs. USAO,SAIKYO STRONGER,205,10,5,1098586
"Kino Hina, Nagae Rika, Kohara Konomi",Three Piece (TV Size),74,3,3,1084220
IOSYS feat. Hatsune Miku,Cirno's Advanced Math Class,92,2,3,11471
Alestorm,Keelhauled,220,11,2,1537993
La priere,Senjou no Utahime,190,4,3,1398580
Three Days Grace,Break,115.49,4,2,22360
Suzuki Minori,FEELING AROUND (TV Size),150,3,3,717752
Fleet Foxes,White Winter Hymnal,125.2,5,2,376372
linear ring,enchanted love,190,10,5,1403832
UVERworld,ROB THE FRONTIER,220,3,3,1067110
Kondo Akihisa,Black Night Town (TV Size),182,3,3,892003
Uematsu Nobuo,Kaitei Shinden,135,2,5,1107860
R2beat,Kischer Marsch,135,2,5,4772
BanYa,Canon-D,160,2,5,7845
Dave Porter,Breaking Bad Opening Titles (Extended),76.49,6,5,217119
3L,Amoritachite Kami To Miyu,125,2,3,198034
Dan Balan,Crazy Loop (mm ma ma),133,5,2,2822
Kagemori Michiru (CV: Morohoshi Sumire),Ready to (TV Size),147,5,3,1317288
Boku no Lyric no Bouyomi,Asayake to Nettaigyo,150,3,3,751809
Pentatonix,Daft Punk,133,5,2,292896
Abingdon Boys School,Innocent Sorrow,180,3,3,8514
Mashumairesh!!,Kimi no Rhapsody (TV Size),132,4,3,1571028
T-Pistonz+KMC,Maji de Kansha! (Anime Opening Ver.),111,3,3,144761
My Chemical Romance,Dead!,198,4,2,8677
The Delgados,The Light Before We Land,138.17,3,2,14694
Sasha Asuka,Meguri Meguru,92,2,3,23089
Uehara Rena,closing,100,2,3,171377
FELT,Lost My Way,240,2,3,817516
Camellia,Newspapers for Magicians,150,10,5,938426
Muzzy,Timberwolf,175,10,5,419291
Linked Horizon,Shinzou o Sasageyo!,160,3,3,889231
SYNC.ART'S,MIND READER,164,2,3,569335
Inferi,The Promethean Kings,178,11,2,480651
Anamanaguchi,Skate or Live,225,2,5,26198
Apocalyptica,Wagner Reloaded,130,6,5,441380
Kisha,Sowieso,126,5,8,908515
m-flo loves CHEMISTRY,Astrosexy,120,5,3,13244
[Alexandros],Senkou,208,4,3,1521689
Kuba Oms,Love Is My Drug,129,5,2,938844
Louis,Chung Hwa Ban Jeom,149.5,2,6,641732
KASAI HARCORES,Cycle Hit,175,10,3,1185464
Weezer,The Good Life,136,4,2,1644735
orangentle / Yu_Asahina,HAELEQUIN (Extended ver.),172,2,5,398614
Lia,Toki o Kizamu Uta,140,3,3,974668
Eternal Melody,Rose Bud -I. into the sorrow- / -II. into the fear of desire-,175,4,3,1198525
Masayoshi Minoshima feat.nomico,Lost Emotion (Amane UK Hardcore Remix),175,2,3,698737
NieN,Road of Death,180,2,5,13305
SHK,Identity Part 5,140,2,5,171676
FELT,Sky Gate,138,4,3,1636363
ZUN,ZUN Nonstop Medley,165,2,5,9488
goreshit,xenobeat,237,10,5,1090113
Meramipop,Cruel CRuEL,89,2,3,582625
UNDEAD CORPORATION,Datura,140,11,2,1020613
Chata,con,128,5,3,698975
Yonekura Chihiro,DEAR MY WAKER,140,4,3,1579180
Hardcore United Tokyo (teranoid & DJ TECHNORCH),BRAINSTORM (Original Extended),180,10,5,1435309
Various Artists,Darling in the FRANXX Compilation,122,3,3,1173065
SAVE THE QUEEN,EX-Termination,256,2,3,50181
Kagamine Rin,Anti-chlorobenzene,90,14,3,21844
Tennyson,Uh Oh! EP,123,10,5,948199
Touyama Nao,Tsuki ga Kirei,74.25,3,3,940089
Mago de Oz,Mis Demonios (Atrevete a Vivir),65,4,10,14736
Toto,Stranger in Town,155.02,4,2,28395
Perfume,Computer Driving,160,5,3,8574
AKI AKANE,Hankyou no Barrier Seed,285,4,3,423833
Camellia,flying in the flow of deep-sea,166,10,5,353203
Kousaki Satoru,Lucky Star Mush! ~DustFunk Lozik~,128,3,3,17915
Mili,Vitamins feat. world's end girlfriend,191,10,2,1229050
Coldplay,White Shadows,127.43,5,2,10601
ric,Rislim,130,2,3,8149
Lia,Light colors,131,3,3,7124
Hana,tree,182,5,3,1232310
sakuzyo,Laplace,155,2,5,431924
Creo,Shape of the Sun,165,10,2,1051126
Perfume,Kasuka na Kaori,117,5,3,935244
Laava,Wherever You Are,138,2,2,11909
Lady Gaga,Dance in the Dark,121,5,2,22044
monet,Naglfar no Senjou nite,106,5,3,1220443
Sakakibara Yui,Gensou no Shiro,145,2,3,15251
Eagle,ICARUS,176,2,5,34953
IAHN,Feel It,155,2,5,757498
Ray,sign,124,3,3,183101
ave;new feat. Sakura Saori,Octave Rain (Short ver.),130,2,3,24559
HO-KAGO TEA TIME,Songs Compilation,117,3,3,345256
3L,Songs Compilation,89,6,3,189057
Kishida Kyoudan,HIGHSCHOOL OF THE DEAD (TV Size),190,3,3,18021
Marble,Hatsukoi Limited,130,3,3,8230
YooSanHyakurei,Ketsubetsu no Tabi,155,2,3,300034
m-flo loves BENNIE K,Taste Your Stuff,125,10,3,1892
T-ara,Falling U,130,5,6,13551
Frankmusik,3 Little Words,171.5,5,2,11422
Ceui,Truth Of My Destiny,117.5,5,3,137513
07th Expansion,rog-limitation,220,2,5,14994
"BEMANI Sound Team ""Nekomata Master""",Painful Fate,192,2,5,1193072
REOL,404 not found,140,10,3,534116
Han Una ft. Maboos,Mannequin,125,5,6,22686
Tomatsu Haruka & Horie Yui,Kami-sama to Issho (TV Size),128,3,3,33326
Remix by COSIO,Jingle Bells -Trance Mix-,146,10,5,236502
FLOW,BURN,198,4,3,1370652
Falcom Sound Team jdk,Desert After Tears,248,2,5,1150262
Shimotsuki Haruka,small star,172,2,3,884845
AKINO,Chance To Shine,160,3,3,8810
FELT,Crumbling,172,2,2,315451
Team Nekokan feat. Amaoto Junca,Tsunagu Kizuna (TV Size),135,3,3,22627
Yunomi,Aimai Trip (with Momobako & miko),126,10,3,1463819
fhana,Kimi no Sumu Machi,230,5,3,754912
Hua Ling / Miao*Jiang / Yan Ning / kinsen,Let the Wind Tell You,120,5,4,1378997
SCANDAL,Platform Syndrome,210,5,3,741975
The Calling,Wherever You Will Go,112.04,4,2,2353
Minase Inori,Pure Frame,179,5,3,1375343
"Ohashi Ayaka, Fukuhara Ayaka, Hara Sayuri, Yamashita Nanami, Nagashima Mina",Snow Wings (M@STER VERSION),160,2,3,1076704
Shintani Ryoko,Wonderful World,116,5,3,45306
Endo Yurika,Futari no Chronostasis,140,3,3,274795
Michiko Naruke,Running Spirit,166,2,5,5256
"Koiwai Kotori, Murakawa Rie, Sakura Ayane, Asumi Kana",Okaeri,102,3,3,431014
EPICA,The Solace System,152,11,2,1224868
KOTOKO,Chercher,130,3,3,11410
Dreamcatcher,Lullaby,88,5,6,605622
TRIPLANE,Kokoroe (TV Size),180,3,3,83097
ATB with Rea Garvey,Running A Wrong Way,128,5,2,82084
little-scale,Adventure Time Credits Music - Island Song - 8bit Chiptune Version,118,10,5,353035
Tatsh feat. Junko Hirata,Love Again,110,2,3,9390
TSUNKU,Kumitate Koujou,98,2,5,504165
Alkome,Mind Disorder,175,10,5,1301375
Ellie Goulding,Animal,124,5,2,34355
Gunther & D'Sanz,Love Yourself,130,5,2,579896
Hiromi Sato,Jiyuu no Hane,96,2,3,703718
Hosoe Shinji,SON OF SUN,200,2,14,5357
NAOKI & Ryu,Treasure x Star,171,2,3,15893
Hayami Saori & Takagaki Ayahi,Odoriko (TV Size),120,3,3,25269
FELT,Clean,168,10,5,320155
SHIKI,Pure Ruby,178,2,5,15709
lapix,Horizon Blue feat. Kanata.N,153,10,5,974832
Ayukawa Tenri starring Nazuka Kaori,Kizuna no Yukue,148,3,3,110946
DragonForce,Through the Fire and Flames,200,4,2,1627
Roselia,Kimi no kioku,114,2,3,1053345
Suzuhana Yuko,Yukidokei,86,5,3,839361
toby fox,Spear of Justice (Cut Ver.),263,2,5,1173976
[AMATORY],Novyj geroj,174,4,12,487843
Shimotsuki Haruka,un secret,162,2,3,1014611
StylipS,Spica. (TV-size),87,3,3,186767
Uchida Maaya,Gimme! Revolution,180,3,3,225928
Kugimiya Rie & Kitamura Eri,Holy Night (Short Ver.),110,3,3,59600
Hazuki,Zutto (Game Ver.),153,5,3,1294301
Ayane,Kamisama no Syndrome,102,4,3,1293728
Linkin Park,Carousel,115.02,4,2,286486
platoniX,Don't be afraid myself,165,2,3,30865
Panda Eyes,Crystal Cave,110,10,5,1066507
Kalafina,Hikari no Senritsu,96,3,3,12591
TERRA,Hana Ranman -Flowers-,160,2,3,114993
Megumi Nakajima (Ranka Mei),Nyan Nyan Song (Touhou Rock Remix),138,3,3,7613
Gojou Kai,Voyage 1969-1970,168,2,5,3875
Silent Siren,Koi Yuki,110,5,3,380995
Selphius,Blade of Hope (Another Version),188,10,8,1386486
Evil Activities,Make a Wish,170.02,10,2,20156
AZKi,without U,173,5,3,1259830
Gojou Kai,Ultimate Truth,154,2,5,4077
Aimer,everlasting snow,76,5,3,694119
Enrique Iglesias feat. Ludacris,Tonight (I'm Lovin' You),126,5,2,25861
THE ORAL CIGARETTES,Fantasy,119.5,4,3,1181712
Yousei Teikoku,Wahrheit,70,5,3,9561
SEVENTEEN,VERY NICE,122,5,6,618500
Cranky,Ran,170,10,5,751772
Silver Forest,Everlasting,160,2,3,14050
Zeami feat. Ayane,Senpuu no Mai (CS ver.),160,2,3,19013
Britney Spears,Circus,115,5,2,7848
Tamura Yukari,Himitsu no Door kara Ai ni Kite,184,5,3,153141
Lady GaGa,Beautiful Dirty Rich,120,5,2,6441
Kajiura Yuki,Newday's News,110,2,5,100836
Neru feat. Kagamine Len,Justitia of Life,156,4,3,761424
Ricky Montgomery,Cabo,145,4,2,1081806
Satou Satomi & Kayano Ai,Madoromi no Yakusoku (TV Size),89,3,3,48363
Nishizawa Hagumi,Sakura no Kasumi,128,2,3,56550
Infected Mushroom,Pink Nightmares,144.99,10,2,107639
UNDEAD CORPORATION,Death is just the beginning,120,2,5,1160488
Owl City,Deer In The Headlights,140,5,2,37149
Himeringo,Yonjuunana,172,4,3,909953
Masayoshi Minoshima feat. Sakaue Nachi,ILIAS,142,2,3,373543
Yellow Zebra,Hyouketsu Musume,150,2,3,11841
Kano,Toy-toi,194,5,3,389777
Joey Montana,Picky,93.23,6,10,441733
Persona,Realize,181,2,3,1021956
Yurry Canon feat. GUMI,Suicide Parade,176,4,3,1113533
2moro,Peng You Chu Qu Zou Zou,120,5,4,312278
Mami Kawada,Hishoku no Sora (TV Size),169,3,3,13629
DJ YOSHITAKA,CUSTOM DRIVE,155,2,5,142937
0,Samurai Pizza Cats Theme,312.5,7,2,394
ParagonX9,Chaoz Japan,165,10,5,31115
An Cafe,Kakusei Heroism ~The Hero Without A Name~,156,3,3,6335
Donkey Kong Country,The Mirror Never Lies,131.28,7,2,3961
fripSide,endless memory ~refrain as Da Capo~,112,2,3,86457
SHISHAMO,Egao no Tonari,97,5,3,435617
Yakushimaru Etsuko,Venus to Jesus (TV Size),156,3,3,15136
Caravan Palace,Dragons,124,14,5,46733
Liberatus,Doll's Garden,160,2,5,82072
Haru,Final Fantasy Theme (Instrumental),93,2,5,7772
Toyosaki Aki,Cagayake! GIRLS (Full Ver.),170,3,3,12978
Emanuele Inglese,Dj English,127,10,2,5140
Takeharu Ishimoto,Battle Theme 1 - arrange - from FINAL FANTASY II,150,2,5,56309
Shakira feat. Freshlyground,Waka Waka (This Time For Africa),127,5,14,16794
AKINO with bless4,Yuki no Youni (Cut Ver.),184,5,3,1297599
Zhang Liang Ying,Di Qi Gan,105,5,4,176984
Mindless Self Indulgence,1989,184,4,2,5322
REDALiCE,Porky of Porky of Porky of Porky,172,2,5,1428
Hatsune Miku,Hidari Migi -migihidari-,174,10,3,24177
Hirose Kohmi,Groovy! (TV Size),123,3,3,1264630
Nekomata Master,Sayonara Heaven,111,2,5,989775
Ninja Sex Party,Africa,93,4,2,1337088
Ray,Hajimete Girls!,252,3,3,330566
Igorrr,Double Monk,200,6,5,180657
Aqours,Koi ni Naritai AQUARIUM,139,5,3,1382230
ZUN,Desire Drive,158,2,5,1276352
Miura Daichi,Two Hearts,63,5,3,54316
Michael Wong,Tong Hua,63,5,4,371502
Manaka Kataoka & Atsuko Asahi,Toy Day (Orchestral Remix),106,3,3,536538
Sephid,Epistrofi,185,10,5,1572038
Arihara Nanami (CV: Kusuhara Yui),Sympathy,110,2,3,816211
Ogura Yui,Raise,160,3,3,155984
Windbell,Flow of Life (TSAR / Tu Zi ST Remix),138,10,2,1179243
MAN WITH A MISSION,Seven Deadly Sins,143,3,2,875083
Gekidan Hitotose,a e i u e o ao!!,145,3,3,669309
Stray Kids,MIROH,126,5,6,949028
ZUN,Judgement in the Sixtieth Year ~ Fate of Sixty Years,157,2,5,25369
ShinRa-Bansho,Kakumei no bullet,183,5,3,1331153
tieff,Sound of Night,120,10,5,15952
solfa feat. Shimotsuki Haruka,Mahoroba no Yume,73,2,3,1157280
Suzaki Aya,Dramatic Market Ride (TV Size),171,3,3,73844
Linkin Park,From the Inside,126.75,4,2,23977
die aerzte,Junge,211,4,8,288845
Silentroom,NULCTRL,100,10,5,917159
SISTAR19,Ma Boy,90,5,6,55246
Sister Mayo,Love Tropicana,132.88,3,3,389
Hisui,SORA-VII Cygnus Wall,180,2,5,958121
"Akiko Hashimoto, Katsuhiro Hatano",Lumberjack Forest,125,2,5,237077
Triomatic,Mahoro de Mambo (TV Size),105.92,3,3,14036
Numtack05,kimi no hitomi ni / sayonara! (ED ver),188.5,4,3,632589
Yuko Matsutani,Urusei Yatsura - Lum no Love Song (TV Edit),180,3,3,7145
Valentin Hansen,Ways,95,5,2,1240198
Tatsh feat. K.Nayuki,Sphere,160,2,2,1207
Mitsuki Nakae,Disappearing Queen,192,2,3,29582
Meredith Brooks,Bitch,96.37,5,2,16225
LISP,Koisuru Otome no Catharsis (TV Size),140,3,3,51075
Kaj. x SoundNet,New Age Voyager,90,10,5,235954
U2,Memory of Forgathering Oriental Dream,120,2,5,22230
Hatsune Miku,Light Song,130,10,3,5444
kurtains,boss (ceo),108.69,9,2,1414274
Nishizawa Ayumu (CV: Takahashi Mikako),Kimi Fan,177,3,3,27014
Bazzi,Mine,143,5,2,1359916
R3 Music Box,Koi no Hime Hime Pettanko,99,3,5,628987
Mami Kawada,Joint (TV Size),180,3,3,13737
Wada Kouji,FIRE!! (TV Size),165.88,3,3,4546
DIRTY OLD MEN,doors,210,4,3,1049374
DJ MURASAME vs dj Killer,SHADE,151,2,5,42356
Sakura Merry-Men,Aikotoba (TV Size),132,3,3,747683
ND Lee,Seoleim,155,2,6,8216
AyaRuka,Oshichau Zo!! (TV Size),173.99,3,3,20398
Clokx,Angels,140,10,5,79225
Okura Asuka,Prime number ~Kimi to Deaeru Hi~,138,3,3,904081
SawanoHiroyuki[nZk]:Uru,Binary Star (TV Size),79,3,3,776041
KOTOKO,Ketsudan no Entrance,137.99,2,3,1103
Kawada Mami,No buts!,183,3,3,23254
Guitar Freaks 4th Mix & Drummania 3rd Mix,Carnival Day,148,2,2,1338
Kari Kimmel,Where You Belong,80,5,2,680367
2 Guys N the Parque,S.I.M.P. (Squirrels In My Pants),120,9,2,1185064
Mr.Kitty,Dearlove,125,10,2,296988
Katakiri Rekka,Deep Blue Sky & Pure White Wings,145,2,3,24334
Yamamoto Setsuo,ARMOR ARMARGE STAGE,139.1,2,5,1322072
Ayane,Arrival of Tears (TV Size),200,3,3,12550
nomico,4SEASONs short ver.,180,2,3,87870
yuikonnu,"Natsu no Owari, Koi no Hajimari",186,4,3,206335
toby fox,Once Upon a Time,65.5,2,5,424562
Makkon,Winterglade,123,6,5,119931
BlackY feat. Risa Yuzuki,Stellalude,155,5,3,1515209
Sound Music,Da Bei Zhou,88.3,6,14,1056223
Planetboom,River Flow,175,2,5,13191
GazettE,Shiver (TV Size),240,3,3,17953
Kuba Oms,Sex Is Good,129,5,2,935772
MAKI,Wind Climbing ~ Kaze ni Asobarete,144,3,3,94196
Marianas Trench,Celebrity Status,164,4,2,49351
Gigi D'Agostino,L'Amour Toujours,135,10,2,20726
Cash Cash,Everytime We Touch (Feat. MC Oz),141,10,2,20946
BTS,Just One Day,95,5,6,629526
Sakakibara Yui,Dokidoki kokoro flavor,125,2,3,419073
BIGBANG&2NE1,Lollipop,120,5,6,330647
OSTER project,Violet Rose,152,2,5,1178488
IOSYS,Playing with Dolls,165,2,3,8823
"Yoshito Hirano, Yuka Tsujiyoko",Petal Meadows,128,2,5,6814
Hatsune Miku,Aka Hinoha,94,13,3,5506
ZAQ,Kimi e (TV Size),93,3,3,76395
Tomohisa Sako,Zutto (TV Size),118,3,3,48133
Shiina Yuika,Shiina Yuika o Matteimasu.,125,5,3,1016472
ClariS,Memory,106,5,3,233709
Tatsh,Zenius -I- vanisher,160,10,5,1286352
Fumie Akiyoshi,Together (TV Size),137,3,3,18008
SawanoHiroyuki[nZk]:mizuki,oI,100,5,3,815468
NEGOTO,Synchromanica (TV Size),148,3,3,1371823
Shinedown,Devour,177,4,2,1365
Cutie Pai,Yes No,129.88,5,3,10361
Megpoid GUMI,Dark Parade,184,4,3,44334
Suara,Musouka,134,5,3,1520842
uki3/ewe,lili.,123,10,3,664182
Umi no Soko kara Mermaid Prim by ARM x Komso,Gyogyotto Ningyo Bakkon Bridal,169,2,3,651723
James S. Levine,Lala Lala Song,105,6,5,374470
Shihoko Hirata feat. Lotus Juice,Beauty of Destiny (TV Size),138,3,2,38110
Raujika,Lost Imagination,91,6,5,417764
Arashi,Te Tsunagou,98,5,3,144777
Tsuji Shion,Sky chord ~Otona ni Naru Kimi e~ (TV Size),87,3,3,1197436
Exile,Indestructible,105,2,2,10104
Toyosaki Aki,Shiawase Hiyori,166,3,3,23204
Reol,Echo,66,5,2,374055
Hans Zimmer,Samara's Song,48.66,6,5,35952
"Tokai Teio (CV: Machico), Mejiro McQueen (CV: Onishi Saori)",Komorebi no Yell (TV Size),132,5,3,1517624
Reol,Utena,160,5,3,961717
Yuuki Aira,Violet Snow (Original Ver.),93,12,2,1148369
Azu,For You(TV size),88,3,3,12523
Meg & Dia,Warm Blood,100,5,2,1553475
Hatsune Miku,"Last Night, Good Night",84,4,3,2585
Hoshina Megumi,Startrip,148,5,3,1245569
Neuromonakh Feofan,Siyaniye,175,10,12,1108388
Michael Wandmacher,N.Y. Street Chase (Gloria),149.96,10,5,1428959
The Weeknd,Starboy feat. Daft Punk,93,10,2,801531
Miwako Okuda,Shizuku,12000,3,3,1005
Amamiya Sora,Tsuki Akari,91,3,3,242580
Miwa Yoshida Ft. Akon,Sweet Dreams (Akon Mix),150,2,2,8824
Rita,Little Busters! -Ecstasy Ver.-,151,2,3,16790
Hiromi Satou,Guri Guri (TV Size),188.11,3,3,9833
Chiaki Ishikawa,Uninstall,61.25,3,3,5480
Komatsu Rina,DiVE 2 WORLD,165,2,3,1088556
Raubtier,Achtung Panzer,190,4,9,18278
Natsumi Kiyoura,Tabi no Tochuu (TV Size),172,3,3,13516
Infected Mushroom,Where Do I Belong,168,10,2,959439
Etsuko Yakushimaru and the Metro Orchestra,Noruniru (TV Size),170,3,3,33641
FLOW,Steppin' out (TV Size),140,3,3,959011
Denkishiki Karen Ongaku Shuudan,Gareki no Yume,160,2,3,462267
YUI,again,140,3,3,625048
Aoi Eir,Niji no Oto (TV size ver.),84,3,3,139280
Xanthochroid,The Sound of Hunger Rises,106,11,2,1335143
Joey Trap,Shapes,170,9,2,1116883
Olly Murs,That Girl,89,5,2,844644
Nico Nico Douga,Misao of the Sprite Tribe,119.55,7,3,16754
Hatsune Miku,Kagefumi Etranger,218,4,3,26154
Gareth Coker,The Spirit Tree (feat. Aeralie Brighton),110,2,5,488631
Minagu feat. Aitsuki Nakuru,Theater Endroll,170,5,3,1342280
SHIKI,Canary,144,10,5,1547826
KANAN,God Knows...,108,3,3,60113
Sonic X,Gotta Go Fast,125.1,3,2,5235
Sagara Kokoro,Nothing,125,5,3,1584348
R3 Music Box,Aozora no Rhapsody,95,3,5,608797
Weird Al Yankovic,Hardware Store,126.33,7,2,2042
Daniele Meo,Adesso Balla! (Butterfly Remix),154.4,10,11,18234
ZUN,Spring Lane ~ Colorful Path,154,2,5,13157
B-Complex,Acid Trip,174,10,5,1339332
School Food Punishment,light prayer,188,4,3,1136940
adaptor,LAISSEZ:FAIRE,200,2,5,671405
Aqours,Deep Resonance,188,4,3,1043716
Mizuki Nana,STARTING NOW!,182,4,3,1628548
Futuristik,Little Bit (feat. Sethh),174,10,2,1390908
winnie,this storyends,238,4,2,929670
Miku Sawai,Colorful. (AnimeVer.),153,3,3,586296
ShinRa-Bansho,Zenryoku Happy Life,190,2,3,986299
ZODIACSYNDICATE,Astraea no Soubei,173,2,5,62788
indigo la End,Koiki na Bye Bye,170,5,3,1487579
capitaro,Koigahara no Kassen,166,4,3,466053
yanaginagi,Tokohana,150,3,3,964674
Meiko Nakamura,Emotional Rule,175,2,3,15777
ATB,9 PM (Till I Come),130.24,10,5,60301
Hyadain,Battle with the Four Fiends,175,2,3,2619
S-C-U,heron,182,2,5,165202
Girl's Day,Hello Bubble,107,5,6,322114
Kankitsu feat. Salita,Boku ga Mita Sekai,170,5,3,1325157
Marina And The Diamonds,Lonely Hearts Club,200,5,2,369678
Amane,Boozehound,165,2,5,5875
fhana,Outside of Melancholy ~Yuuutsu no Mukougawa~,115,5,3,568455
Rita,Haru Hana no Iro,165,2,3,604225
Akatsuki Records,"SAMURAI GHOST GIRL, KILL! KILL!",133,2,3,1073159
Yamashita Tatsuro,RIDE ON TIME (Single Version),120.36,5,3,1355769
Chen Mei Wen,Wo De Wei Lai Shi (TV Size),130,5,4,28936
League of Legends,"Take Over (feat. Jeremy McKinnon (A Day To Remember), MAX, Henry) (Cut Ver.)",150,2,2,1275804
BIGBANG,Ain't No Fun,124,9,6,55622
LCA,Sayo Shigure no Uta,155,13,5,1217015
Caravan Palace,Rock It For Me,105.98,6,2,69041
Aoi Eir,Iris (TV Size),129,3,3,863319
Afterglow,READY STEADY GO (game size ver.),144,3,3,792819
Larval Stage Planning,Trip -innocent of D- (TV Size),164,5,3,1314744
Isla (CV: Amamiya Sora),Suki nanode.,100,5,3,456521
back number,Mabataki,80,5,3,794187
SID,Monochrome No Kiss (TV Size),150,3,3,16906
Shuhei Kita,Soul Phrase,176,2,3,28856
Innocent Key,Kichiku Shimai to Junan Maid,179,2,3,5255
Megpoid GUMI,Yume Chizu,176,4,3,31409
himmel feat. YooSanHyakurei,Maple Wind,135,2,4,926096
Hanatan,Yuragi,180,4,3,45335
TWICE,KNOCK KNOCK,130,5,6,577837
Kushida Akira,Shinkon Gattai Godannar!! (TV Size),155,3,3,1266003
Utada Hikaru,Hikari,88,2,3,54965
Hirose Kohmi,Groovy! (Cut Ver.),123,5,3,1233950
Tommy Heavenly6,Pray,178,3,3,5301
Zutto Mayonaka de Ii no ni.,Mabushii DNA Dake,108,5,3,921763
Getty vs. DJ DiA,DropZ -Line- (Extended Mix),200,10,5,1453967
Shimizu Kaori,"Mo, Mousou Machine",170,3,3,24474
Denzel Curry,RICKY,169,9,2,978482
MUKAI TAICHI,Michi (TV Size),112,3,3,1175817
DJ Contacreast,Melody From Heaven,71,10,5,6746
Hatsune Miku,Rolling Girl,195,4,3,18571
Hatsune Miku,World is Mine,82.5,4,3,6687
ChuuToroP,Uta Catastrophe,150,4,3,78487
SAINT PEPSI,ENJOY YOURSELF,96.9,10,2,662892
Chiaki Kuriyama,Ryuusei no Namida (Movie Version),140,3,3,28731
Kusumi Koharu,BARARAIKA,140,5,3,9261
Kanpyohgo,Mannen Okigasa ni Gochui o -Festive extended,145,2,5,301879
sana,Kotonoha Clinic,151,5,3,419189
Mizuki Nana,TESTAMENT -Aufwachen Form-,190,11,3,1241779
Various Artists,HUNTER X HUNTER COMPILATION,121,3,3,907491
dark cat,BUBBLE TEA (feat. juu & cinders),160,5,2,716213
Hikasa Yoko,Listen!! (TV Size),175,3,3,14698
lasah,MOTHER,216,10,2,1372317
Ayane,Close Your Eyes,150,4,3,1190434
Muse,You Fucking Motherfucker,129.5,4,2,22506
ELECTROCUTICA feat. Luschka,#006F86,108,10,3,1465755
SOUND HOLIC,HOLY WORLD,170,2,3,782106
Yuyoyuppe,Gerbera,75,11,3,897583
DJ YOSHITAKA,FLOWER,173,2,5,31054
Various Artists,Science Adventure Series Songs Compilation,210,6,3,1336229
KOTOKO,Re-sublimity (TV Size),135,3,3,827518
Halozy,eliminate anthem,150,2,3,428052
Falcom Sound Team jdk,Unfathomed Force,220,11,5,1257812
Kawada Mami,Serment,212,4,3,1125776
Katakiri Rekka,Moe Ochiru Hokori -Counter raid Another D-,244,2,3,817967
gya9,Midnight Riders (kamome sano remix),175,10,5,473364
Thank You Scientist,FXMLDR,175,4,2,1494989
Falcom Sound Team jdk,I'll remember you,148,2,3,1016042
Minase Inori,harmony ribbon,137,5,3,1478652
Feryquitous,"Yoi no Tamoto, Yoru to Futari",68,10,5,891830
Misty Rain,Sakura no Sakanu wa Eiketsu no,152,2,3,59592
M2U,Dual Fractal,160,10,5,1563134
Uesaka Sumire,POP TEAM EPIC (TV Size),142,3,3,723656
Hazel Nuts Chocolate,Love + Piece + Icecream,138,5,3,1233
HAG,Natsu no Arika,130,5,3,783234
Clara Sofie & Rune RK,When time goes backwards (Boom Clap Bachelors Clubchill Remix),128,10,14,46594
Marie,Clover Day's,190,5,3,1505255
xxdbxx,Cherokee,136,2,5,17148
Team. Nekokan [Neko],Airman ga Taosenai,200,4,3,1648401
Matchbox Twenty,Push,168.52,4,2,4047
Alvin and The Chipmunks,Christmas Don't Be Late,154,7,2,7703
Matsumoto Sara,Suika,90,2,3,485022
Petit Rabbit's,Happiness Encore,135,3,3,924835
STEREO 2.0,Minden Mas,126,5,14,223454
ESTi,Long Vacation,138,2,5,41615
Tiny Moving Parts,Whale Watching,180,4,2,1217477
Mizuho,"Tobira Hiraite, Futari Mirai e -ballad of arterial-",151,2,3,32510
Nakaya Sayaka,HAPPINESSCHARGE PRECURE! WOW! (TV Size),175,3,3,147263
Crouka,Hana wa Gensou no Hate ni,130,2,3,21032
Flyleaf,The Kind,127,4,2,10469
Sayuri,Tsuki to Hanataba,110,3,3,839330
FELT,Closed Wings,181,2,3,937213
The O.C. Supertones,I Can Be Your Friend,145,4,2,10559
Numtack05,Oshimai da ze!,170,4,3,1001813
S-C-U,milky ice bear,147,2,5,57272
TWICE,TT,130,5,6,543062
DJ Poochies,The Landing,222,2,5,183438
